"dataId","query","queryOriginal"
1192,"WCN - World Congress of Nephrology ","WCN - World Congress of Nephrology "
1193,"CSF Gifts & Premiums - China Sourcing Fair: Gifts & Premiums(Spring)()","CSF Gifts & Premiums - China Sourcing Fair: Gifts & Premiums(Spring)環球資源禮品及贈品採購交易會(春季)"
1194,"electronicAsia - International Trade Fair for Components, Assemblies and Display Technologies","electronicAsia - International Trade Fair for Components, Assemblies and Display Technologies國際電子組件及生產技術展"
1195,"ANDEAN GAMING TRADE SHOW (FADJA)","ANDEAN GAMING TRADE SHOW (FADJA)"
1196,"ANDINA-PACK - Packaging Exhibition","ANDINA-PACK - Packaging Exhibition"
1197,"Aquatherm- Egypt Pool & Water Technology Exhibition ","Aquatherm- Egypt Pool & Water Technology Exhibition "
1198,"AUTOEMCH-FORMULA - Cairo International Motor Show","AUTOEMCH-FORMULA - Cairo International Motor Show"
1199,"Asia Pacific Coatings Show (Thailand) ()","Asia Pacific Coatings Show (Thailand)亞太塗料展覽會 (泰國)"
1200,"Automotive Manufacturing - Asean Machinery Expo for Automotive Parts Manufacturing","Automotive Manufacturing - Asean Machinery Expo for Automotive Parts Manufacturing"
1201,"EcoLightTech Asia - International Tradeshow for Green Technologies & Innovations in Lighting","EcoLightTech Asia - International Tradeshow for Green Technologies & Innovations in Lighting"
1202,"Fi Asia - Food Ingredients Asia - International Exhibition on Food Ingredients, Product Development and Quality Control","Fi Asia - Food Ingredients Asia - International Exhibition on Food Ingredients, Product Development and Quality Control"
1203,"FOOD PACK ASIA - Food Processing and Packaging","FOOD PACK ASIA - Food Processing and Packaging"
1204,"GEMS - Bangkok Gems & Jewelry Fair (Autumn)","GEMS - Bangkok Gems & Jewelry Fair (Autumn)"
1205,"GEMS - Bangkok Gems & Jewelry Fair (Spring)","GEMS - Bangkok Gems & Jewelry Fair (Spring)"
1206,"in-cosmetics Asia - Personal Care Ingredients Exhibition","in-cosmetics Asia - Personal Care Ingredients Exhibition"
1207,"INTERMACH - International Exhibition of Metalworking, Machine Tools & Industrial Machinery","INTERMACH - International Exhibition of Metalworking, Machine Tools & Industrial Machinery泰國國際工業展"
1208,"InterPlas Thailand - International Plastics & Rubber Trade Exhibition and Symposium(INTERPLAS THAILAND)","InterPlas Thailand - International Plastics & Rubber Trade Exhibition and Symposium泰國國際塑料展(INTERPLAS THAILAND)"
1209,"ISRMAX ASIA","ISRMAX ASIA"
1210,"Metalex - International Machine Tools and Metalworking Machinery Trade Exhibition for AsiaMETALEX","Metalex - International Machine Tools and Metalworking Machinery Trade Exhibition for Asia泰國國際金屬加工設備展METALEX"
1211,"PACK PRINT INTERNATIONAL - International Packaging and Printing Exhibition for Asia","PACK PRINT INTERNATIONAL - International Packaging and Printing Exhibition for Asia泰國國際塑橡膠及包裝印刷展"
1212,"PET EXPO THAILAND","PET EXPO THAILAND"
1213,"Secutech Thailand - International Trade Fair for Security and Safety","Secutech Thailand - International Trade Fair for Security and Safety"
1214,"SUBCON THAILAND ","SUBCON THAILAND 泰國國際工業零組件展"
1215,"The Bangkok International Book Fair","The Bangkok International Book Fair"
1216,"TIFF - Thailand International Furniture Fair / interior design asia","TIFF - Thailand International Furniture Fair / interior design asia"
1217,"Tube Southeast ASIA - International Tube & Pipe Trade Fair for Southeast Asia","Tube Southeast ASIA - International Tube & Pipe Trade Fair for Southeast Asia"
1218,"Aqua-therm Kiev - International Exhibition for Heating Technology, Ventilation, Air-Conditioning, Sanitary and Environmental Technology","Aqua-therm Kiev - International Exhibition for Heating Technology, Ventilation, Air-Conditioning, Sanitary and Environmental Technology"
1219,"KievBuild (Building Week Ukraine) - International Building and Interior Construction Exhibition","KievBuild (Building Week Ukraine) - International Building and Interior Construction Exhibition"
1220,"PLASTEX UKRAINE - International Exhibition for the Plastics and Rubber Industry","PLASTEX UKRAINE - International Exhibition for the Plastics and Rubber Industry"
1221,"SIA - International Motor Show","SIA - International Motor Show"
1222,"UKRAINAMEDICA (Public Health) - International Specialized Exhibition and Conference on Medical and Laboratory Equipment, Pharmaceutics, Dental Medicine and Ophthalmology","UKRAINAMEDICA (Public Health) - International Specialized Exhibition and Conference on Medical and Laboratory Equipment, Pharmaceutics, Dental Medicine and Ophthalmology"
1223,"Agritech Peru","Agritech Peru"
1224,"RACS ASC - RACS Annual Scientific Congress","RACS ASC - RACS Annual Scientific Congress"
1225,"AE - ASEAN ELENEX - International Exhibition of Electrical Power Generation, Transmission, Distribution Equipment","AE - ASEAN ELENEX - International Exhibition of Electrical Power Generation, Transmission, Distribution Equipment"
1226,"APDC - Asia Pacific Dental Congress & Exhibition (Malaysia)","APDC - Asia Pacific Dental Congress & Exhibition (Malaysia)"
1227,"Asia Geospatial Forum","Asia Geospatial Forum"
1228,"ASIA'S International Feed, Livestock and Meat Indusry Show/","ASIA'S International Feed, Livestock and Meat Indusry Show亞洲國際飼料/家禽與畜牧工業技術工程展"
1229,"Automechanika Malaysia - Malaysia International Trade Fair for Automotive Parts, Equipment & Service Suppliers","Automechanika Malaysia - Malaysia International Trade Fair for Automotive Parts, Equipment & Service Suppliers"
1230,"ECOLIGHT ASIA","ECOLIGHT ASIA"
1231,"Glasstech - International Glass Products, Glass Manufacturing, Processing & Materials Exhibition","Glasstech - International Glass Products, Glass Manufacturing, Processing & Materials Exhibition亞太玻璃展"
1232,"IA - Industrial Automation Malaysia - International Exhibition on Industrial Automation, Manufacturing Process, Control and Measurement Equipment & Technology","IA - Industrial Automation Malaysia - International Exhibition on Industrial Automation, Manufacturing Process, Control and Measurement Equipment & Technology"
1233,"IBEX- International Baby Expo ","IBEX- International Baby Expo "
1234,"IFSEC Southeast Asia","IFSEC Southeast Asia馬來西亞國際安全科技展"
1235,"International Beauty Expo","International Beauty Expo"
1236,"Malaysia International Branding Showcase (IBS)","Malaysia International Branding Showcase (IBS)馬來西亞國際品牌展"
1237,"Metaltech Malaysia (MTM) - Malaysian International Metalworking, Finishing, Surface & Heat Treatment, Robotic, Sub-Contracting and Foundry Production Engineering Exhibition","Metaltech Malaysia (MTM) - Malaysian International Metalworking, Finishing, Surface & Heat Treatment, Robotic, Sub-Contracting and Foundry Production Engineering Exhibition"
1238,"MIFF - Malaysian International Furniture Fair(MIFF)","MIFF - Malaysian International Furniture Fair馬來西亞國際家具展(MIFF)"
1239,"MIGP Expo - Malaysia International Gifts & Premiums Expo","MIGP Expo - Malaysia International Gifts & Premiums Expo"
1240,"MIHAS - The Global Halal Marketplace","MIHAS - The Global Halal Marketplace馬來西亞國際清真展"
1241,"Motherhood Expo","Motherhood Expo"
1242,"Retail Solutions Asia","Retail Solutions Asia"
1243,"THE MALAYSIA INTERNATIONAL DIVE EXPO ( MIDE)","THE MALAYSIA INTERNATIONAL DIVE EXPO ( MIDE)"
1244,"EUROTRANS","EUROTRANS"
1245,"MSV - International Engineering Fair","MSV - International Engineering Fair"
1246,"PRAGODENT - International Dental Apparatus, Instruments,Surgery Equipment and Service Fair","PRAGODENT - International Dental Apparatus, Instruments,Surgery Equipment and Service Fair"
1247,"Broadband World Forum 2012","Broadband World Forum 2012"
1248,"ESCRS - European Society of Cataract & Refractive Surgeons (Amsterdam)","ESCRS - European Society of Cataract & Refractive Surgeons (Amsterdam)"
1249,"FASHION GOODS & ACCESSORIES EXPO","FASHION GOODS & ACCESSORIES EXPO"
1250,"GIFTEX - International Variety-Gift Expo Tokyo","GIFTEX - International Variety-Gift Expo Tokyo"
1251,"IC Packaging Technology Expo","IC Packaging Technology Expo"
1252,"IFFT / Interior Lifestyle Living","IFFT / Interior Lifestyle Living"
1253,"IFIA JAPAN - International Food Ingredients & Additives Exhibition and Conference","IFIA JAPAN - International Food Ingredients & Additives Exhibition and Conference"
1254,"IJT - International Jewellery Tokyo","IJT - International Jewellery Tokyo東京國際寶飾展"
1255,"InterAqua-International Water Solution Exhibition (Tokyo)","InterAqua-International Water Solution Exhibition (Tokyo)日本國際水展"
1256,"Interior Lifestyle Tokyo - Trade fair for new lifestyle and design","Interior Lifestyle Tokyo - Trade fair for new lifestyle and design"
1257,"INTERMOLD - Japan International Die & Mold Manufacturing Technology Exhibition","INTERMOLD - Japan International Die & Mold Manufacturing Technology Exhibition"
1258,"International Electronic Circuits Exhibition JPCA Show","International Electronic Circuits Exhibition JPCA Show日本國際印刷電路板展"
1259,"International Modern Hospital Show","International Modern Hospital Show"
1260,"IPIS - International Premium Incentive Show (Spring)","IPIS - International Premium Incentive Show (Spring)"
1261,"ITS WORLD CONGRESS","ITS WORLD CONGRESS"
1262,"Japan IT Week - Smartphone & Mobile Expo ","Japan IT Week - Smartphone & Mobile Expo "
1263,"LED/OLED Lighting Technology Expo /LED","LED/OLED Lighting Technology Expo 日本國際照明/LED技術暨應用大展"
1264,"MF-Tokyo Metal Forming & Fabricating Fair Tokyo","MF-Tokyo Metal Forming & Fabricating Fair Tokyo"
1265,"Neo Functional Material ","Neo Functional Material 新機能性材料展"
1266,"NEPCON- ELE EXPO","NEPCON- ELE EXPO"
1267,"NEPCON-CAR-ELE JAPAN -Automotive Electronics Technologies Expo","NEPCON-CAR-ELE JAPAN -Automotive Electronics Technologies Expo"
1268,"NEPCON-ELECTROTEST JAPAN","NEPCON-ELECTROTEST JAPAN"
1269,"NFC & Smart WORLD","NFC & Smart WORLD"
1270,"RFID Solutions EXPO","RFID Solutions EXPO"
1271,"SALES PROMOTION WORLD - Promotional Goods Expo","SALES PROMOTION WORLD - Promotional Goods Expo"
1272,"SCAJ World Specialty Coffee Conference and Exhibition","SCAJ World Specialty Coffee Conference and Exhibition"
1273,"Security Show","Security Show日本安全器材展"
1274,"SMARTPHONE & MOBILE EXPO","SMARTPHONE & MOBILE EXPO"
1275,"SPORTEC","SPORTEC"
1276,"Telematics Japan","Telematics Japan"
1277,"The Annual Meeting of the Japanese Respiratory Society","The Annual Meeting of the Japanese Respiratory Society"
1278,"TIBF - Tokyo International Book Fair","TIBF - Tokyo International Book Fair"
1279,"Tokyo Toy Show","Tokyo Toy Show"
1280,"HUPO World Congress","HUPO World Congress"
1281,"Photomask Japan","Photomask Japan"
1282,"ECSLA Cold Chain Logistics Conference & Trade Show ","ECSLA Cold Chain Logistics Conference & Trade Show "
1283,"SID DISPLAY WEEK","SID DISPLAY WEEK"
1284,"MIDDLE EAST GEOSPATIAL FORUM","MIDDLE EAST GEOSPATIAL FORUM"
1285,"AGRO & FOOD","AGRO & FOOD"
1286,"Electric Indonesia/","Electric Indonesia印尼電力/電子展"
1287,"INA SPORT - Indonesia International Sport & Fashion Industry Expo","INA SPORT - Indonesia International Sport & Fashion Industry Expo"
1288,"INABICYCLE -Indonesia International Bicycle Exhibition","INABICYCLE -Indonesia International Bicycle Exhibition"
1289,"INABIKE - The Indonesia International Bike, Parts & Accessories Exhibition","INABIKE - The Indonesia International Bike, Parts & Accessories Exhibition印尼摩托車、電動車及零配件展覽會"
1290,"INAGREENTECH - The Indonesia International Green Technology and Eco Friendly Products Exhibition & Conference","INAGREENTECH - The Indonesia International Green Technology and Eco Friendly Products Exhibition & Conference"
1291,"INAPA - Indonesia International Auto Parts, Accessories and Equip Exhibition (March)","INAPA - Indonesia International Auto Parts, Accessories and Equip Exhibition (March)印尼國際汽車零配件展"
1292,"INDO AUTOMOTIVE","INDO AUTOMOTIVE印尼國際機車汽車零配件維修工具展"
1293,"INDO BIMEX - International Trade Fair for Building Materials and Technology","INDO BIMEX - International Trade Fair for Building Materials and Technology"
1294,"INDO ICON - International Trade Fair for Construction Machinery, Vehicles, Building Machinery and Mining Machinery","INDO ICON - International Trade Fair for Construction Machinery, Vehicles, Building Machinery and Mining Machinery"
1295,"Indonesia Oil & Gas Expo","Indonesia Oil & Gas Expo"
1296,"Indonesia Oil & Gas Expo (IGEX) ","Indonesia Oil & Gas Expo (IGEX) "
1297,"IPEX Indonesia Pharmaceutical Expo","IPEX Indonesia Pharmaceutical Expo"
1298,"KERAMIKA","KERAMIKA"
1299,"Plastics & Rubber Indonesia International Packaging and Printing Machinery Exhibition","Plastics & Rubber Indonesia International Packaging and Printing Machinery Exhibition印尼國際塑橡膠包裝印刷機械展"
1300,"Renovation & Construction Expo ","Renovation & Construction Expo "
1301,"The International Food Exhibition Indonesia","The International Food Exhibition Indonesia印尼國際食品展"
1302,"GAIL - PLASTASIA","GAIL - PLASTASIA"
1303,"International Poultry & Livestock Expo","International Poultry & Livestock Expo"
1304,"IPLEX - International Plastics Exposition","IPLEX - International Plastics Exposition"
1305,"Plexpoindia - International Plastic & Packaging Exhibition","Plexpoindia - International Plastic & Packaging Exhibition"
