group,string,score,dataId,idG
group4302,Vietnam Int'l Cafe Show 2017(Cafe Show Vietnam 2017) http://cafeshow.com.vn/,0.9570105924,529,0
group4302,Tokyo Cafe Show & Conference 2017 http://cafeshow.jp,0.5896813511,1510,0
group4302,Cafe Show China 2017 - China Int'l Cafe Show http://www.cafeshow.com.cn,0.6911788916,1776,0
group4302,China Int'l Cafe Show Shanghai 2017(Cafe Show Shanghai 2017) http://www.cafeshowchina.com,0.5127777935,2765,0
group4302,16th Seoul Int'l Cafe Show 2017(Cafe Show Seoul 2017) http://www.cafeshow.com/,0.5871068621,3000,0
group4302,Vietnam Int'l Cafe Show 2018(Cafe Show Vietnam 2018) http://cafeshow.com.vn/,1,4303,1
group4302,Tokyo Cafe Show 2018 http://cafeshow.jp,0.6707684452,4527,1
group4303,20th BUILDEXPO AFRICA 2017 KENYA http://expogr.com/buildexpokenya/,0.8626506147,1078,0
group4303,21st BUILDEXPO AFRICA 2018 KENYA http://expogr.com/buildexpokenya/,1,4304,1
group4303,21st AUTOEXPO AFRICA (KENYA) 2018 http://www.expogr.com/kenyaauto/,0.5709170785,4416,1
group4304,akzente Sindelfingen http://www.cosmetica.de/,0.5035590524,292,0
group4304,COSMETICA Stuttgatrt http://www.cosmetica.de/,1,1354,0
group4304,COSMETICA Frankfurt http://www.cosmetica.de/,0.7993345266,1681,0
group4304,COSMETICA Berlin http://www.cosmetica.de,0.8091542835,3086,0
group4304,akzente Sindelfingen http://www.cosmetica.de/,0.5035590524,3671,1
group4304,COSMETICA Stuttgatrt http://www.cosmetica.de/,1,4305,1
group4305,GUT zu FUSS Stuttgatrt http://www.cosmetica.de/gut-zu-fuss-stuttgart/,1,1355,0
group4305,GUT zu FUSS Stuttgatrt http://www.cosmetica.de/gut-zu-fuss-stuttgart/,1,4306,1
group4306,AIRPORT SHOW 2017 http://www.theairportshow.com,0.9260299554,1288,0
group4306,Airport Show 2018(Airport Show) http://www.theairportshow.com,1,4307,1
group4307,Hong Kong International Medical Devices and Supplies Fair http://hktdc.com/fair/hkmedicalfair-en/,1,1303,0
group4307,Hong Kong International Medical Devices and Supplies Fair http://m.hktdc.com/fair/hkmedicalfair-en/,1,4308,1
group4308,APAS 2017 http://feiraapas.com.br,0.5573515829,1193,0
group4308,APAS 2018 http://www.apasshow.com.br/,1,4309,1
group4309,The Plastics Show(NPE 2018) http://www.npe.org/,1,4310,1
group4310,31 Salon de Gourmets - International Fine Food and Beverage Fair https://www.gourmets.net/salon/,0.8996758641,1114,0
group4310,32 Salon de Gourmets - International Fine Food and Beverage Fair https://www.gourmets.net/salon/,1,4311,1
group4311,BuildingsNY 2017 http://www.buildingsny.com/,0.9822792943,755,0
group4311,BuildingsNY 2018 http://www.buildingsny.com/,1,4312,1
group4312,FIA2017 - 50th Algiers International Fair http://fia.safex.dz/,0.6673868137,1221,0
group4312,FIA2018 - 51st Algiers International Fair http://fia.safex.dz/,1,4313,1
group4313,Ozwater'17 http://www.ozwater.org/,0.8788483232,1306,0
group4313,Ozwater'18 http://www.ozwater.org/,1,4314,1
group4314,Beautyworld Middle East 2017 http://www.beautyworldme.com,0.9908280733,1286,0
group4314,Beautyworld Middle East http://www.beautyworldme.com,1,4315,1
group4315,Interzoo 2018 http://www.interzoo.com/,1,4316,1
group4316,National Hardware Show(NHS) http://www.nationalhardwareshow.com/,1,4317,1
group4317,World Elevator & Escalator Expo 2018(WEE EXPO) http://www.elevator-expo.com/,1,4318,1
group4318,17th International Packaging Exhibition(Hispack 2018) http://www.hispack.com,1,4319,1
group4319,Industrial Automation BEIJING 2017(IA BEIJING 2017) http://www.industrial-automation-beijing.com/,0.9681612354,1248,0
group4319,IA BEIJING 2018 - Industrial Automation BEIJING 2018 http://www.industrial-automation-beijing.com/,1,4320,1
group4320,1st Next Generation Agriculture Expo OSAKA http://www.agri-next.jp/kansai/,0.9302615107,949,0
group4320,4th Next Generation Agriculture Expo Tokyo http://www.agri-next.jp/tokyo/,0.7734521011,2644,0
group4320,2nd Next Generation Agriculture Expo OSAKA http://www.agri-next.jp/kansai/,1,4321,1
group4320,5th Next Generation Agriculture Expo Tokyo http://www.agri-next.jp/tokyo/,0.7740204118,4810,1
group4321,AGRI WORLD OSAKA 2017 http://www.nogyoworld.jp/kansai/,0.9727935944,950,0
group4321,AGRI WORLD 2017 http://www.nogyoworld.jp/,0.8233095233,2645,0
group4321,AGRI WORLD OSAKA 2018 http://www.nogyoworld.jp/kansai/,1,4322,1
group4321,2nd International Agricultural Material & Technology Expo OSAKA(AGRI WORLD OSAKA ) http://www.agritechjapan.jp/kansai/,0.5363197962,4323,1
group4321,AGRI WORLD 2017 http://www.nogyoworld.jp/tokyo/,0.7723863095,4811,1
group4322,AGRI WORLD OSAKA 2017 http://www.nogyoworld.jp/kansai/,0.5404983539,950,0
group4322,1st International Agricultural Material & Technology Expo OSAKA(AGRITECH OSAKA ) http://www.agritechjapan.jp/kansai/,0.7813863487,951,0
group4322,AGRI WORLD OSAKA 2018 http://www.nogyoworld.jp/kansai/,0.5363197962,4322,1
group4322,2nd International Agricultural Material & Technology Expo OSAKA(AGRI WORLD OSAKA ) http://www.agritechjapan.jp/kansai/,1,4323,1
group4323,1st Farmers' Processing & Sales Support Expo OSAKA http://www.agri-processing.jp/kansai/,0.9334622432,952,0
group4323,2nd Farmers' Processing & Sales Support Expo Tokyo http://www.agri-processing.jp/tokyo/,0.852029426,2647,0
group4323,2nd Farmers' Processing & Sales Support Expo OSAKA http://www.agri-processing.jp/kansai/,1,4324,1
group4323,3rd Farmers' Processing & Sales Support Expo Tokyo http://www.agri-processing.jp/tokyo/,0.7829185137,4815,1
group4324,National Manufacturing Week(NMW 2017) http://www.nationalmanufacturingweek.com.au/,0.9818363015,1236,0
group4324,NMW 2018 - National Manufacturing Week http://www.nationalmanufacturingweek.com.au/,1,4325,1
group4325,8th Highly-functional Material World http://www.material-expo.jp/,0.870413106,935,0
group4325,5th Highly-functional Material World Osaka http://www.material-expo.jp,0.9094090244,2328,0
group4325,6th Highly-functional Material World Osaka http://www.material-expo.jp,1,4326,1
group4325,9th Highly-functional Material Week http://www.material-expo.jp/,0.7911205307,4931,1
group4326,8th FilmTech Japan - Highly-functional Film Expo(FilmTech JAPAN ) http://www.filmtech.jp,0.782808142,944,0
group4326,5th FilmTech OSAKA - Highly-functional Film Expo Osaka http://www.filmtech-kansai.jp,0.9454914333,2332,0
group4326,6th FilmTech OSAKA - Highly-functional Film Expo Osaka http://www.filmtech-kansai.jp,1,4327,1
group4326,9th FilmTech JAPAN - Highly-functional Film Expo http://www.filmtech.jp,0.8004881821,4939,1
group4327,18th Asian International Electrical Engineering and Lighting Show(Asian Elenex 2018) http://www.asianelenex.com/,1,4328,1
group4328,6th PLASTIC JAPAN - Highly-functional Plastic Expo(PLASTIC JAPAN ) http://www.plas.jp/,0.8054214453,953,0
group4328,5th PLASTIC OSAKA - Highly-functional Plastic Expo Osaka http://www.plas-kansai.jp,0.939810842,2330,0
group4328,6th PLASTIC OSAKA - Highly-functional Plastic Expo Osaka http://www.plas-kansai.jp,1,4329,1
group4328,7th PLASTIC JAPAN - Highly-functional Plastic Expo http://www.plas.jp/,0.7771653065,4940,1
group4329,4th METAL JAPAN - Highly-functional Metal Expo(METAL Japan ) http://www.metal-japan.jp,0.755097046,945,0
group4329,3rd METAL OSAKA - Highly-functional Metal Expo Osaka http://www.metal-kansai.jp,0.9461489678,2333,0
group4329,Korea Metal Week 2017 - International Metal Industry Technology Exhibition http://www.korea-metal.com/,0.5831255724,2814,0
group4329,5th METAL OSAKA - Highly-functional Metal Expo Osaka http://www.metal-kansai.jp,1,4330,1
group4329,5th METAL JAPAN - Highly-functional Metal Expo http://www.metal-japan.jp,0.82633945,4941,1
group4330,2nd CERAMICS JAPAN - Highly-functional Ceramics Expo - (CERAMICS JAPAN) http://www.ceramics-japan.jp,0.8091863254,946,0
group4330,2nd Ceramics Osaka - Highly-functional Ceramics Expo Osaka - (Ceramics Osaka ) http://www.ceramics-kansai.jp,0.9600634682,2329,0
group4330,3rd CERAMICS OSAKA - Highly-functional Ceramics Expo Osaka http://www.ceramics-kansai.jp,1,4331,1
group4330,"2018 China International Ceramics Technology, Equipment, Building Ceramics & Sanitaryware Exhibition(Ceramics China 2018) http://www.ceramicschina.net",0.6116279113,4464,1
group4330,3rd CERAMICS JAPAN - Highly-functional Ceramics Expo http://www.ceramics-japan.jp,0.8638286625,4942,1
group4331,JOINING JAPAN - 1st Adhesion & Joining Expo http://www.joining-expo.jp/,0.8560414117,934,0
group4331,1st Adhesion & Joining Expo Osaka http://www.joining-kansai.jp,0.9274439841,2334,0
group4331,2nd JOINING OSAKA - Adhesion & Joining Expo Osaka http://www.joining-kansai.jp,1,4332,1
group4331,2nd JOINING JAPAN - Adhesion & Joining Expo http://www.joining-expo.jp/,0.8954867302,4943,1
group4332,1st Coating Osaka - Highly-functional Paint & Coating Expo Osaka http://www.coating-kansai.jp,1,4333,1
group4332,1st Coating Japan - Highly-functional Paint & Coating Expo http://www.coating-japan.jp,0.8795856019,4932,1
group4333,Glass South America tecnology & design 2018(Glass South America) http://www.glassexpo.com.br/,1,4334,1
group4334,1st AI EXPO (Artificial Intelligence Exhibition & Conference) http://www.ai-expo.jp/,0.6382805074,1704,0
group4334,1st AI & Business Automation Expo Osaka http://www.ai-auto.jp/kansai/,0.9031123491,3635,1
group4334,2nd AI EXPO (Artificial Intelligence Exhibition & Conference) http://www.ai-expo.jp/,0.5705959101,4074,1
group4334,1st AI & Business Automation Expo Spring http://www.ai-auto.jp/,1,4335,1
group4334,2nd AI & Business Automation Expo Autumn http://www.ai-auto.jp/aki/,0.8130322868,4879,1
group4335,BIO KOREA 2017 http://www.biokorea.org/,0.9710420504,1014,0
group4335,BIO 2017 - BIO International Convention http://convention.bio.org/,0.5102584589,1646,0
group4335,BIO KOREA 2018 http://www.biokorea.org/,1,4336,1
group4336,International Fair PETROL STATION(PETROL STATION) http://www.targi.paliwa.pl/en/home,0.9766278515,1317,0
group4336,PETROL STATION - International Fair PETROL STATION http://www.targi.paliwa.pl/,1,4337,1
group4337,Seoul International Cosmetics & Beauty Expo(Cosmobeauty Seoul 2017) http://www.cosmobeautyseoul.com,0.832837109,1177,0
group4337,Cosmobeauty Seoul 2018 http://www.cosmobeautyseoul.com,1,4338,1
group4338,Marche du Film http://www.marchedufilm.com/,1,1336,0
group4338,Marche du Film http://www.marchedufilm.com/,1,4339,1
group4339,21st International Bakery Exhibition of China (Bakery China 2018) http://www.bakerychina.com,1,4340,1
group4339,Bakery & Cafe Japan 2018(P & B Japan 2018) http://www.bakery-expo.com/,0.5425426215,4628,1
group4340,26th Software & Apps Development Expo (SODEC) http://www.sodec.jp,0.9167885061,1250,0
group4340,27th Software & Apps Development Expo (SODEC) http://www.sodec.jp,1,4341,1
group4341,22nd Big Data Management Expo Spring(BIG DATA Spring) http://www.data-m.jp/haru/,0.9534417556,1251,0
group4341,9th Data Center Expo Spring(DATA CENTER Spring) http://www.dc-expo.jp/haru/,0.5910981469,1256,0
group4341,6th Big Data Management Expo(BIG DATA Autumn) http://www.data-m.jp/Home_Aki/,0.8215084335,2961,0
group4341,23rd Big Data Management Expo Spring(BIG DATA Spring) http://www.data-m.jp/haru/,1,4342,1
group4341,10th Data Center Expo Spring(DATA CENTER Spring) http://www.dc-expo.jp/haru/,0.5890124009,4346,1
group4341,7th Big Data Management Expo Autumn(BIG DATA Autumn) http://www.data-m.jp/Home_Aki/,0.7830050564,4871,1
group4342,19th Data Storage Expo (DSE) http://www.dse-expo.jp/,0.9200069947,1252,0
group4342,20th Data Storage Expo (DSE) http://www.dse-expo.jp/,1,4343,1
group4343,1st Information Security Expo Osaka(IST Osaka) http://www.ist-expo.jp/kansai/,0.6801385903,337,0
group4343,14th Information Security Expo Spring(IST Spring) http://www.ist-expo.jp/haru/,0.9270542491,1253,0
group4343,7th Information Security Expo(IST Autumn) http://www.ist-expo.jp/aki/,0.7212845743,2956,0
group4343,2nd Information Security Expo Osaka(IST Osaka) http://www.ist-expo.jp/kansai/,0.6792346179,3632,1
group4343,15th Information Security Expo Spring(IST Spring) http://www.ist-expo.jp/haru/,1,4344,1
group4343,8th Information Security Expo Autumn(IST Autumn) http://www.ist-expo.jp/aki/,0.6630068162,4875,1
group4344,1st Web & Digital Marketing Expo Osaka(Web-Mo Osaka) http://www.web-mo.jp/kansai/,0.8317297065,338,0
group4344,11th Web & Digital Marketing Expo Spring(Web-Mo Spring) http://www.web-mo.jp/haru/,0.9661101112,1254,0
group4344,7th Web & Digital Marketing Expo(Web-Mo Autumn) http://www.web-mo.jp/ja/aki/,0.8340846643,2957,0
group4344,Web sales promotion EXPO [Spring] http://www.web-spex.jp/spring/,0.6133264988,3402,1
group4344,2nd Web & Digital Marketing Expo Osaka(Web-Mo Osaka) http://www.web-mo.jp/kansai/,0.8311417844,3631,1
group4344,12th Web & Digital Marketing Expo Spring(Web-Mo Spring) http://www.web-mo.jp/haru/,1,4345,1
group4344,8th Web & Digital Marketing Expo Autumn(Web-Mo Autumn) http://www.web-mo.jp/ja/aki/,0.7999371132,4874,1
group4345,22nd Big Data Management Expo Spring(BIG DATA Spring) http://www.data-m.jp/haru/,0.5882630403,1251,0
group4345,9th Data Center Expo Spring(DATA CENTER Spring) http://www.dc-expo.jp/haru/,0.9557141363,1256,0
group4345,6th Data Center Expo (DATA CENTER Autumn) http://www.dc-expo.jp/ja/aki/,0.7700353375,2959,0
group4345,23rd Big Data Management Expo Spring(BIG DATA Spring) http://www.data-m.jp/haru/,0.5890124009,4342,1
group4345,10th Data Center Expo Spring(DATA CENTER Spring) http://www.dc-expo.jp/haru/,1,4346,1
group4345,7th Data Center Expo (DATA CENTER Autumn) http://www.dc-expo.jp/ja/aki/,0.7704410941,4872,1
group4346,1st Cloud Computing Expo Osaka(CLOUD JAPAN Osaka) http://www.cloud-japan.jp/kansai/,0.8034064385,336,0
group4346,8th Cloud Computing Expo Japan Spring(CLOUD JAPAN Spring) http://www.cloud-japan.jp/haru/,0.9685081976,1257,0
group4346,8th Cloud Computing Expo Japan(CLOUD JAPAN Autumn) http://www.cloud-japan.jp/aki/,0.8476214852,2955,0
group4346,2nd Cloud Computing Expo Osaka(CLOUD JAPAN Osaka) http://www.cloud-japan.jp/kansai/,0.8027363173,3634,1
group4346,9th Cloud Computing Expo Japan Spring(CLOUD JAPAN Spring) http://www.cloud-japan.jp/haru/,1,4347,1
group4346,9th Cloud Computing Expo Japan(CLOUD JAPAN Autumn) http://www.cloud-japan.jp/aki/,0.8804006847,4877,1
group4347,1st Mobile Solutions Expo Osaka(MOBIX Osaka) http://www.smart-japan.jp/kansai/,0.5587114306,340,0
group4347,7th Mobile Solutions Expo Spring(MOBIX Spring) http://www.smart-japan.jp/haru/,0.9229069914,1258,0
group4347,7th Mobile Solutions Expo(MOBIX Autumn) http://www.smart-japan.jp/ja/aki/,0.5629518796,2958,0
group4347,2nd Mobile Solutions Expo Osaka(MOBIX Osaka) http://www.smart-japan.jp/kansai/,0.5576621218,3629,1
group4347,8th Mobile Solutions Expo Spring(MOBIX Spring) http://www.smart-japan.jp/haru/,1,4348,1
group4347,8th Mobile Solutions Expo Autumn(MOBIX Autumn) http://www.smart-japan.jp/ja/aki/,0.5755490515,4873,1
group4348,Myanmar Pharmaceutical Exhibition - MHC Myanmar (Myanmar Pharma Expo by MiTA) http://pharmaceuticals-exhibition.mitamyanmar.com/,0.6799866095,441,0
group4348,"MYANMAR COSMETICS EXPO, MYANMAR BEAUTY EXHIBITION IN YANGON(Myanmar Beauty Cosmetics Expo by MiTA) http://myanmar-cosmetics-beauty-expo.brand-myanmar.com/",0.5709800163,448,0
group4348,Myanmar Medical Laboratoy Expo and Pharma Exhibition(Myanmar Lab Expo by MiTA) http://myanmar-medical-lab-expo.brand-myanmar.com/,0.6485256313,449,0
group4348,MEDICAL MYANMAR 2017 - PHARMA MYANMAR 2017 And HOSPITAL CONSTRUCTION MYANMAR 2017 http://www.medical-myanmar.com,0.7577225845,2741,0
group4348,"Myanmar Medical-Pharma, Healthcare & Cosmetics(MHC MYANMAR) http://myanmar-medical-expo.mitamyanmar.com/",1,4349,1
group4348,Myanmar Pharmaceutical Exhibition - MHC Myanmar (Myanmar Pharma Expo ) http://pharmaceuticals-exhibition.mitamyanmar.com/,0.7326724545,4351,1
group4349,5th Direct Commerce Solutions Expo Spring(DIREX Spring) http://www.ts-expo.jp/haru/,0.9374522005,1259,0
group4349,5th Direct Commerce Solutions Expo (DIREX Autumn) http://www.ts-expo.jp/aki/,0.7039890206,2960,0
group4349,6th Direct Commerce Solutions Expo Spring(DIREX Spring) http://www.ts-expo.jp/haru/,1,4350,1
group4349,6th Direct Commerce Solutions Expo Autumn(DIREX Autumn) http://www.ts-expo.jp/aki/,0.7031356694,4870,1
group4350,Myanmar Pharmaceutical Exhibition - MHC Myanmar (Myanmar Pharma Expo by MiTA) http://pharmaceuticals-exhibition.mitamyanmar.com/,0.9280908614,441,0
group4350,"MYANMAR COSMETICS EXPO, MYANMAR BEAUTY EXHIBITION IN YANGON(Myanmar Beauty Cosmetics Expo by MiTA) http://myanmar-cosmetics-beauty-expo.brand-myanmar.com/",0.5098847109,448,0
group4350,Myanmar Medical Laboratoy Expo and Pharma Exhibition(Myanmar Lab Expo by MiTA) http://myanmar-medical-lab-expo.brand-myanmar.com/,0.5589676148,449,0
group4350,MYANMAR LAB EXPO 2017(Lab Myanmar 2017) http://pharmed-myanmar.com/,0.5130896482,1751,0
group4350,MEDICAL MYANMAR 2017 - PHARMA MYANMAR 2017 And HOSPITAL CONSTRUCTION MYANMAR 2017 http://www.medical-myanmar.com,0.6235566833,2741,0
group4350,"Myanmar Medical-Pharma, Healthcare & Cosmetics(MHC MYANMAR) http://myanmar-medical-expo.mitamyanmar.com/",0.7326724545,4349,1
group4350,Myanmar Pharmaceutical Exhibition - MHC Myanmar (Myanmar Pharma Expo ) http://pharmaceuticals-exhibition.mitamyanmar.com/,1,4351,1
group4350,"Myanmar International Building Material, Hardware & Tool Exhibition(MYANMAR BUILD ) http://www.myanmar-expo.com/buildhardware/",0.5181775887,4946,1
group4351,1st Store & Retail IT Solutions Expo Spring(STOREX Spring) http://www.storex.jp/,0.9490813158,1261,0
group4351,1st Store & Retail IT Solutions Expo Osaka(STOREX Osaka) http://www.storex.jp/Home_Osaka/,0.720853026,3636,1
group4351,2nd Store & Retail IT Solutions Expo Spring(STOREX Spring) http://www.storex.jp/,1,4352,1
group4351,2nd Store & Retail IT Solutions Expo Autumn(STOREX Autumn) http://www.storex.jp/,0.8137275972,4878,1
group4352,Myanmar Sports Fitness Equipment & Services Exhibition and Conference  (Myanmar Physiotherapy Expo by MiTA) http://sports-fitness-equipment.mitamyanmar.com/,1,4353,1
group4353,1st Embedded Systems Expo Osaka(ESEC) http://www.esec.jp/kansai/,0.8207197314,341,0
group4353,20th Embedded Systems Expo (ESEC) http://www.esec.jp/haru/,0.9185831602,1262,0
group4353,2nd Embedded Systems Expo Osaka(ESEC) http://www.esec.jp/kansai/,0.8194496562,3628,1
